;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered
5501;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;84;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5502;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;65;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5503;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;96;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5504;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;28;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5505;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;54;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5506;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;15;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5507;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;87;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5508;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;59;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5509;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;5;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5510;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;92;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5511;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;0;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5512;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;77;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5513;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;17;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5514;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;12;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5515;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;33;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5516;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;25;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5517;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;19;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5518;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;97;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5519;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;81;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5520;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;8;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5521;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;73;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5522;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;89;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5523;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;82;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5524;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;34;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5525;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;70;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5526;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;29;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5527;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;51;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5528;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;57;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5529;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;88;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5530;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;23;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5531;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;45;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5532;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;66;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5533;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;36;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5534;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;56;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5535;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;26;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5536;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;43;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5537;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;52;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5538;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;98;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5539;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;61;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5540;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;44;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5541;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;68;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5542;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;41;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5543;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;85;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5544;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;79;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5545;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;71;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5546;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;63;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5547;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;20;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5548;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;74;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5549;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;72;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5550;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;86;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5551;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;75;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5552;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;55;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5553;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;14;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5554;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;47;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5555;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;91;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5556;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;64;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5557;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;11;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5558;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;49;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5559;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;62;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.29738333333333333
5560;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;80;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
5561;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;39;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5562;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;90;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5563;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;53;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5564;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;94;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;12;;1.0;0.08333333333333333;0.2956333333333333
5565;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;7;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.2956333333333333;25.3;15;23;22438.56;169;0.04;886.9;1246.59;136;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.2956333333333333
5566;Bambu;xc7vx690t-3ffg1930-Virtex-7;park_miller;int8_t;31;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994;0.29738333333333333;25.3;15;23;22571.34;170;0.04;892.15;1253.96;137;33;38;10;1;1;1;0;0;6;2;2;1;0;3;2;2;100.0;1;3;0;0;0;1;11;;1.0;0.09090909090909091;0.29738333333333333
