,FUNCTION,DistinctOperators,ProgramLevel,Goto,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
1080,shell_sort,35,0.02,0,100,0,0,0,0,69,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1081,shell_sort,35,0.02,0,100,0,0,0,0,-72,59,-87,47,48,-97,108,-47,-45,-125,-26,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
1082,shell_sort,35,0.02,0,100,0,0,0,0,-58,-50,-125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1083,shell_sort,35,0.02,0,100,0,0,0,0,-14,-85,84,-27,70,-1,-123,-32,-2,57,47,12,-5,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
1084,shell_sort,35,0.02,0,100,0,0,0,0,118,101,31,6,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1085,shell_sort,35,0.03,0,100,0,0,0,0,106,-90,-54,114,58,67,-86,101,6,-50,15,43,-121,105,-85,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366
1086,shell_sort,35,0.02,0,100,0,0,0,0,104,-25,-73,-12,100,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
1087,shell_sort,35,0.03,0,100,0,0,0,0,64,-12,-96,-113,93,-98,-87,87,79,120,2,99,-13,-38,66,14,-86,12,101,99,-89,39,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589
1088,shell_sort,35,0.02,0,100,0,0,0,0,-13,-56,-114,126,28,1,68,-36,12,-67,124,-64,3,12,69,-33,-45,-110,-12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
1089,shell_sort,35,0.02,0,100,0,0,0,0,-36,-97,-117,-47,57,76,67,84,90,35,61,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
1090,shell_sort,35,0.02,0,100,0,0,0,0,-62,14,-123,51,4,98,123,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
1091,shell_sort,35,0.03,0,100,0,0,0,0,42,-103,-29,119,47,-72,12,6,-37,73,-110,61,80,-9,-29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
1092,shell_sort,35,0.03,0,100,0,0,0,0,52,-36,71,119,58,-21,92,-23,51,101,-2,-121,-33,33,-107,-64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
1093,shell_sort,35,0.03,0,100,0,0,0,0,-94,-56,3,80,-30,-124,44,-5,-51,-83,67,-4,-26,-53,-125,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
1094,shell_sort,35,0.03,0,100,0,0,0,0,70,17,-10,-122,100,80,-46,65,-83,47,123,37,36,25,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
1095,shell_sort,35,0.02,0,100,0,0,0,0,13,57,-95,-119,15,60,-104,-30,92,117,58,-122,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
1096,shell_sort,35,0.02,0,100,0,0,0,0,23,37,66,8,28,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
1097,shell_sort,35,0.02,0,100,0,0,0,0,-26,-61,-99,82,-112,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
1098,shell_sort,35,0.02,0,100,0,0,0,0,36,-120,15,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1099,shell_sort,35,0.02,0,100,0,0,0,0,39,-42,-24,-117,-120,73,77,-106,73,-101,-106,-74,120,35,-43,1,-98,36,7,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
1100,straight_sort,32,0.02,0,100,0,0,0,0,68,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1101,straight_sort,32,0.03,0,100,0,0,0,0,91,60,2,95,87,6,66,69,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1102,straight_sort,32,0.03,0,100,0,0,0,0,3,10,33,3,103,3,74,95,99,102,76,73,79,116,80,72,10,69,101,32,35,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
1103,straight_sort,32,0.03,0,100,0,0,0,0,52,110,39,85,8,48,46,59,113,90,6,105,30,40,25,97,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399
1104,straight_sort,32,0.03,0,100,0,0,0,0,37,94,18,32,109,68,13,77,14,84,73,112,107,52,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
1105,straight_sort,32,0.03,0,100,0,0,0,0,111,29,97,67,35,97,28,55,66,83,115,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
1106,straight_sort,32,0.03,0,100,0,0,0,0,67,112,114,74,75,7,80,34,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1107,straight_sort,32,0.02,0,100,0,0,0,0,60,65,30,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1108,straight_sort,32,0.03,0,100,0,0,0,0,89,76,88,82,32,105,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
1109,straight_sort,32,0.03,0,100,0,0,0,0,54,78,16,25,101,41,89,80,40,31,48,32,38,103,54,12,50,13,68,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465
1110,straight_sort,32,0.03,0,100,0,0,0,0,5,78,4,114,82,68,59,75,21,7,2,105,102,70,85,26,13,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
1111,straight_sort,32,0.03,0,100,0,0,0,0,39,15,72,83,37,107,98,74,42,75,27,109,38,70,35,63,39,3,9,93,34,43,116,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693
1112,straight_sort,32,0.02,0,100,0,0,0,0,63,19,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1113,straight_sort,32,0.03,0,100,0,0,0,0,88,38,70,95,71,3,79,66,54,112,82,111,106,12,100,89,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
1114,straight_sort,32,0.03,0,100,0,0,0,0,17,116,71,64,24,2,33,36,27,109,20,41,44,99,26,7,92,26,61,106,7,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
1115,straight_sort,32,0.03,0,100,0,0,0,0,72,7,83,104,96,111,103,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
1116,straight_sort,32,0.03,0,100,0,0,0,0,79,61,8,46,109,51,16,32,113,47,85,60,84,4,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
1117,straight_sort,32,0.03,0,100,0,0,0,0,60,15,75,62,3,36,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
1118,straight_sort,32,0.03,0,100,0,0,0,0,45,7,27,70,41,63,7,7,7,54,92,67,95,112,72,34,115,103,60,13,60,63,8,26,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516
1119,straight_sort,32,0.03,0,100,0,0,0,0,42,6,27,80,37,27,80,97,85,11,15,112,80,93,24,112,12,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
1120,straight_sort,32,0.02,0,100,0,0,0,0,46,105,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1121,straight_sort,32,0.03,0,100,0,0,0,0,95,23,18,90,115,28,108,86,94,82,65,107,36,38,45,25,2,77,60,107,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570
1122,straight_sort,32,0.03,0,100,0,0,0,0,17,92,59,23,90,106,80,12,85,23,65,40,21,43,76,32,36,111,13,92,116,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
1123,straight_sort,32,0.03,0,100,0,0,0,0,25,62,46,104,59,27,116,63,30,13,71,27,31,74,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
1124,straight_sort,32,0.03,0,100,0,0,0,0,116,109,106,25,91,91,94,30,78,40,67,108,97,46,16,78,116,45,36,48,108,62,32,21,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807
1125,straight_sort,32,0.03,0,100,0,0,0,0,74,40,41,106,46,91,39,61,17,48,91,3,46,21,95,89,29,56,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
1126,straight_sort,32,0.03,0,100,0,0,0,0,101,99,39,74,101,10,16,54,87,56,85,84,16,57,37,89,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
1127,straight_sort,32,0.03,0,100,0,0,0,0,58,31,54,19,35,72,21,91,89,97,96,97,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
1128,straight_sort,32,0.03,0,100,0,0,0,0,27,77,114,66,103,107,17,64,15,51,52,33,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
1129,straight_sort,32,0.03,0,100,0,0,0,0,58,70,79,14,81,62,8,13,114,39,89,7,39,77,63,46,33,17,40,63,94,96,112,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
1130,straight_sort,32,0.03,0,100,0,0,0,0,67,101,85,23,96,10,22,102,48,69,94,65,14,5,4,102,59,91,84,69,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537
1131,straight_sort,32,0.03,0,100,0,0,0,0,90,48,9,106,49,63,100,45,50,108,54,80,15,70,116,38,86,94,80,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
1132,straight_sort,32,0.03,0,100,0,0,0,0,38,44,102,76,8,33,76,79,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
1133,straight_sort,32,0.03,0,100,0,0,0,0,64,114,83,64,37,45,82,5,89,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
1134,straight_sort,32,0.03,0,100,0,0,0,0,84,18,21,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1135,straight_sort,32,0.02,0,100,0,0,0,0,6,6,86,102,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1136,straight_sort,32,0.03,0,100,0,0,0,0,40,14,66,89,78,17,95,63,92,22,8,87,94,48,92,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
1137,straight_sort,32,0.03,0,100,0,0,0,0,109,9,111,15,27,82,40,73,64,64,6,85,8,78,2,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
1138,straight_sort,32,0.02,0,100,0,0,0,0,93,23,93,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1139,straight_sort,32,0.03,0,100,0,0,0,0,95,73,72,109,102,91,47,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
1140,straight_sort,32,0.03,0,100,0,0,0,0,17,14,14,48,18,93,105,100,64,63,91,6,54,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
1141,straight_sort,32,0.03,0,100,0,0,0,0,35,85,34,112,8,40,71,2,3,87,58,99,105,59,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
1142,straight_sort,32,0.03,0,100,0,0,0,0,33,43,46,72,80,70,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
1143,straight_sort,32,0.03,0,100,0,0,0,0,91,57,5,49,41,29,85,69,8,113,113,101,114,9,43,28,29,92,56,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
1144,straight_sort,32,0.03,0,100,0,0,0,0,40,67,75,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1145,straight_sort,32,0.03,0,100,0,0,0,0,114,58,107,82,33,45,85,36,81,101,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1146,straight_sort,32,0.03,0,100,0,0,0,0,102,44,92,87,94,5,104,70,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1147,straight_sort,32,0.03,0,100,0,0,0,0,3,65,36,39,64,21,97,77,37,81,18,67,34,8,41,60,47,100,83,56,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
1148,straight_sort,32,0.03,0,100,0,0,0,0,106,20,108,89,60,51,100,87,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
1149,straight_sort,32,0.03,0,100,0,0,0,0,15,52,31,12,111,89,68,43,24,23,89,49,29,56,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
1150,straight_sort,32,0.03,0,100,0,0,0,0,77,96,47,56,52,54,60,105,43,72,78,28,29,104,41,100,66,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
1151,straight_sort,32,0.03,0,100,0,0,0,0,6,47,83,49,107,84,33,115,64,24,112,29,18,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
1152,straight_sort,32,0.03,0,100,0,0,0,0,24,40,112,29,17,28,67,13,107,42,103,35,31,17,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
1153,straight_sort,32,0.03,0,100,0,0,0,0,65,88,33,22,72,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1154,straight_sort,32,0.03,0,100,0,0,0,0,109,110,99,50,19,15,108,90,73,93,6,93,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
1155,straight_sort,32,0.03,0,100,0,0,0,0,73,43,19,74,48,18,79,112,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
1156,straight_sort,32,0.03,0,100,0,0,0,0,76,101,25,58,63,60,55,39,37,93,97,83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
1157,straight_sort,32,0.03,0,100,0,0,0,0,76,82,37,95,28,70,67,44,58,106,93,6,29,32,14,86,111,12,114,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
1158,straight_sort,32,0.03,0,100,0,0,0,0,29,49,113,64,33,66,10,42,95,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
1159,straight_sort,32,0.03,0,100,0,0,0,0,80,89,89,33,34,86,27,2,26,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
1160,straight_sort,32,0.03,0,100,0,0,0,0,94,28,81,107,56,101,78,95,2,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
1161,straight_sort,32,0.02,0,100,0,0,0,0,90,59,37,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1162,straight_sort,32,0.03,0,100,0,0,0,0,34,81,35,113,50,17,73,90,96,9,94,47,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
1163,straight_sort,32,0.04,0,100,0,0,0,0,3,48,11,74,78,91,66,69,12,114,25,70,6,86,116,10,37,99,53,3,80,2,79,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597
1164,straight_sort,32,0.03,0,100,0,0,0,0,84,9,80,89,55,88,11,43,105,107,20,111,92,106,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
1165,straight_sort,32,0.02,0,100,0,0,0,0,99,12,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1166,straight_sort,32,0.04,0,100,0,0,0,0,112,54,108,58,109,2,101,5,78,113,20,69,38,4,54,59,49,76,71,39,25,85,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
1167,straight_sort,32,0.03,0,100,0,0,0,0,97,42,27,103,43,16,79,96,48,85,19,30,52,8,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
1168,straight_sort,32,0.02,0,100,0,0,0,0,38,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1169,straight_sort,32,0.03,0,100,0,0,0,0,106,73,106,19,17,32,86,12,82,74,18,86,54,41,39,101,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399
1170,straight_sort,32,0.02,0,100,0,0,0,0,75,55,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1171,straight_sort,32,0.03,0,100,0,0,0,0,14,38,89,116,42,115,90,86,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1172,straight_sort,32,0.03,0,100,0,0,0,0,58,21,36,71,62,54,57,80,85,99,61,78,7,108,2,71,109,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
1173,straight_sort,32,0.03,0,100,0,0,0,0,99,36,56,78,45,113,96,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
1174,straight_sort,32,0.04,0,100,0,0,0,0,65,72,22,110,88,101,44,16,41,24,114,39,97,67,38,5,57,17,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543
1175,straight_sort,32,0.03,0,100,0,0,0,0,33,40,8,31,84,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1176,straight_sort,32,0.03,0,100,0,0,0,0,111,31,92,6,104,37,93,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
1177,straight_sort,32,0.02,0,100,0,0,0,0,65,62,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1178,straight_sort,32,0.03,0,100,0,0,0,0,75,55,96,106,44,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
1179,straight_sort,32,0.04,0,100,0,0,0,0,73,95,88,75,55,20,32,95,77,102,52,74,72,61,107,46,11,54,41,39,27,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
1180,straight_sort,32,0.03,0,100,0,0,0,0,81,32,12,39,8,98,19,52,100,82,15,42,68,96,14,19,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
1181,straight_sort,32,0.03,0,100,0,0,0,0,16,71,61,70,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1182,straight_sort,32,0.03,0,100,0,0,0,0,16,89,10,46,101,80,18,24,36,106,75,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
1183,straight_sort,32,0.03,0,100,0,0,0,0,93,24,71,58,50,114,51,31,72,98,88,86,4,51,108,58,81,89,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
1184,straight_sort,32,0.03,0,100,0,0,0,0,17,39,84,5,98,77,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1185,straight_sort,32,0.02,0,100,0,0,0,0,65,84,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1186,straight_sort,32,0.03,0,100,0,0,0,0,50,104,103,20,99,27,9,90,102,5,14,65,48,17,96,62,90,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
1187,straight_sort,32,0.04,0,100,0,0,0,0,49,15,110,60,116,56,33,71,50,48,30,68,83,23,8,18,22,104,96,38,26,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
1188,straight_sort,32,0.03,0,100,0,0,0,0,91,33,66,91,64,112,105,108,63,49,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
