,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,If,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Flip_Flop
985,bubblesort,0.450013333,21,30,57858.74,238,0.02,1350.04,3214.37,178,51,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,46.0,0.450013333,3,0,0,-104,56,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
986,bubblesort,0.469983333,24,30,56397.9,245,0.03,1409.95,3133.22,181,54,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,182.0,0.469983333,7,0,0,35,12,90,5,5,104,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
987,bubblesort,0.487816667,26,30,54879.5,252,0.03,1463.45,3048.86,187,56,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,278.0,0.487816667,8,0,0,-24,-31,18,-10,106,-44,85,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
988,bubblesort,0.511596667,28,30,56732.45,262,0.03,1534.79,3151.8,193,58,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,662.0,0.511596667,12,0,0,83,-47,-117,-76,-60,73,44,37,73,-100,-60,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
989,bubblesort,0.46778,23,30,56743.77,245,0.02,1403.34,3152.43,183,53,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,120.0,0.46778,5,0,0,-28,11,-56,-46,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
990,bubblesort,0.568173333,36,30,55396.87,282,0.03,1704.52,3077.6,204,66,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,1788.0,0.568173333,21,0,0,0,100,-29,-13,-55,13,75,-126,-24,10,-110,61,40,45,10,47,68,-60,-72,-38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
991,bubblesort,0.550043333,35,30,53039.85,274,0.03,1650.13,2946.66,199,65,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,1588.0,0.550043333,18,0,0,72,112,-3,12,116,102,74,126,124,-100,54,38,-73,26,-73,-85,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
992,bubblesort,0.4719,24,30,56628.09,246,0.03,1415.7,3146.01,182,54,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,248.0,0.4719,7,0,0,57,126,31,-28,92,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
993,bubblesort,0.501833333,28,30,54036.74,257,0.03,1505.5,3002.04,190,58,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,508.0,0.501833333,10,0,0,-59,66,65,-11,106,-16,-14,-115,18,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
994,bubblesort,0.554,34,30,54992.65,277,0.03,1662.0,3055.15,202,64,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,1142.0,0.554,18,0,0,123,-100,-67,-50,-93,6,-2,-76,114,-87,25,85,2,-62,-86,68,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
995,bubblesort,0.51375,29,30,54209.57,262,0.03,1541.25,3011.64,194,59,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,484.0,0.51375,11,0,0,-30,-97,-114,-7,-5,-98,-58,34,77,-105,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
996,bubblesort,0.548,34,30,54397.06,274,0.03,1644.0,3022.06,199,64,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,1598.0,0.548,18,0,0,127,108,-17,-47,97,120,120,92,29,25,-114,-122,-31,127,59,-107,22,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
997,bubblesort,0.507866667,29,30,53588.85,259,0.03,1523.6,2977.16,191,59,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,446.0,0.507866667,11,0,0,-126,109,37,-24,-13,54,-95,29,-18,64,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
998,bubblesort,0.596426667,42,30,51761.26,290,0.03,1789.28,2875.63,209,72,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,2570.0,0.596426667,24,0,0,59,111,-15,93,-74,118,91,-14,127,-40,-114,90,34,2,-95,-115,107,-36,42,-124,-63,25,-45,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
999,bubblesort,0.62311,43,30,55427.72,302,0.03,1869.33,3079.32,217,73,4,1,4,0,3,3,2,2,7,3,3,100,0,0,1,3,1,3512.0,0.62311,28,0,0,-22,103,-82,-16,51,73,112,108,101,65,-13,-8,-12,-70,70,-58,51,-20,-18,-21,-56,24,-85,-98,79,124,-126,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1000,shell_sort,0.476203333,21,35,72620.97,246,0.02,1428.61,4034.5,185,56,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,167.0,0.476203333,8,0,0,8,-99,107,-103,-31,86,91,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1001,shell_sort,0.50609,26,35,67446.17,256,0.02,1518.27,3747.01,190,61,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,343.0,0.50609,13,0,0,1,21,74,26,98,-52,36,47,-33,15,-58,5,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1002,shell_sort,0.52,27,35,68755.53,262,0.02,1560.0,3819.75,194,62,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,352.0,0.52,15,0,0,6,51,-109,13,110,-126,-36,51,-111,-82,39,-23,105,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1003,shell_sort,0.46058,20,35,71332.58,239,0.02,1381.74,3962.92,180,55,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,125.0,0.46058,6,0,0,118,34,97,-79,72,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1004,shell_sort,0.57628,33,35,68760.66,284,0.03,1728.84,3820.04,209,68,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,648.0,0.57628,22,0,0,102,-13,19,74,-3,20,-58,-8,-13,-41,60,-117,-108,-107,-17,-8,126,71,-121,78,-12,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1005,shell_sort,0.556066667,30,35,71037.34,277,0.02,1668.2,3946.52,204,65,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,600.0,0.556066667,20,0,0,-58,-18,-92,-82,66,-22,58,11,-122,33,102,10,-80,95,82,-27,-27,-65,62,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1006,shell_sort,0.5581,31,35,68052.08,277,0.02,1674.3,3780.67,205,66,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,524.0,0.5581,19,0,0,-101,96,-9,-87,46,-56,17,20,-71,-126,-35,-95,122,-4,-36,-96,-37,9,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1007,shell_sort,0.474266667,21,35,71140.1,245,0.02,1422.8,3952.23,185,56,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,142.0,0.474266667,7,0,0,75,-71,101,-60,-57,-87,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1008,shell_sort,0.543996667,31,35,64489.79,270,0.03,1631.99,3582.77,200,66,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,500.0,0.543996667,17,0,0,-58,-12,-76,-84,53,124,-41,68,82,-11,67,-54,61,-103,94,-32,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1009,shell_sort,0.458473333,19,35,74743.12,239,0.02,1375.42,4152.4,180,54,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,121.0,0.458473333,6,0,0,29,46,0,-87,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1010,shell_sort,0.486213333,23,35,69919.46,249,0.02,1458.64,3884.41,186,58,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,241.0,0.486213333,10,0,0,-119,48,49,36,-3,60,83,37,25,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1011,shell_sort,0.448686667,18,35,74594.23,235,0.02,1346.06,4144.12,178,53,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,74.0,0.448686667,4,0,0,97,95,-71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1012,shell_sort,0.458473333,19,35,73476.28,239,0.02,1375.42,4082.02,181,54,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,92.0,0.458473333,5,0,0,-60,94,-115,-121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1013,shell_sort,0.458473333,19,35,74743.12,239,0.02,1375.42,4152.4,180,54,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,113.0,0.458473333,6,0,0,11,71,11,-10,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1014,shell_sort,0.57013,34,35,66906.31,280,0.03,1710.39,3717.02,204,69,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,720.0,0.57013,23,0,0,-8,24,49,116,-10,39,-83,64,-99,10,-100,123,51,52,-108,108,44,46,11,-76,-3,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1015,shell_sort,0.524,29,35,64506.21,262,0.02,1572.0,3583.68,194,64,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,380.0,0.524,15,0,0,35,-46,73,93,111,-83,25,-121,-63,-98,19,-114,31,122,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1016,shell_sort,0.550043333,30,35,68342.83,274,0.02,1650.13,3796.82,203,65,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,476.0,0.550043333,18,0,0,-102,-121,120,117,104,86,-36,-4,-83,-71,-121,105,-123,70,-121,-60,-88,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1017,shell_sort,0.558016667,33,35,64806.11,275,0.03,1674.05,3600.34,202,68,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,592.0,0.558016667,20,0,0,74,-79,126,107,-119,-37,66,1,-121,109,16,45,117,93,-112,-47,-113,-81,-24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1018,shell_sort,0.458473333,19,35,73476.28,239,0.02,1375.42,4082.02,181,54,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,84.0,0.458473333,5,0,0,-108,11,-63,-20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1019,shell_sort,0.44245,16,35,81300.04,234,0.02,1327.35,4516.67,178,51,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,45.0,0.44245,3,0,0,102,-99,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1020,shell_sort,0.532,29,35,66454.14,266,0.02,1596.0,3691.9,197,64,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,440.0,0.532,16,0,0,-37,-49,31,31,68,-69,-71,-102,84,30,64,-103,-125,47,-82,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1021,shell_sort,0.588453333,33,35,73021.88,290,0.02,1765.36,4056.77,212,68,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,716.0,0.588453333,25,0,0,-9,-115,44,-40,-43,-91,-76,58,-66,-16,93,-52,-10,4,-3,31,-10,-66,-8,103,44,16,72,117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1022,shell_sort,0.49618,25,35,67728.41,252,0.02,1488.54,3762.69,187,60,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,271.0,0.49618,12,0,0,23,12,-115,-40,33,62,104,29,48,32,106,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1023,shell_sort,0.521903333,26,35,70607.71,264,0.02,1565.71,3922.65,197,61,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,352.0,0.521903333,14,0,0,-82,54,-25,-92,-115,3,-95,72,-112,-76,-115,68,-118,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1024,shell_sort,0.514046667,28,35,64577.04,258,0.02,1542.14,3587.61,191,63,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,392.0,0.514046667,14,0,0,25,63,-9,45,47,5,10,-70,125,77,-72,46,-27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1025,shell_sort,0.54402,30,35,67594.55,271,0.02,1632.06,3755.25,200,65,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,508.0,0.54402,18,0,0,-111,18,41,94,79,13,111,-102,-16,-81,-33,-46,-122,118,75,-56,-45,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1026,shell_sort,0.576153333,35,35,65681.4,282,0.03,1728.46,3648.97,206,70,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,696.0,0.576153333,23,0,0,63,88,-93,-15,-40,-59,-10,-83,16,69,49,41,79,32,117,-95,0,-120,64,-16,30,-113,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1027,shell_sort,0.438666667,16,35,80605.16,232,0.02,1316.0,4478.06,176,51,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,41.0,0.438666667,3,0,0,36,72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1028,shell_sort,0.528,29,35,64998.62,264,0.02,1584.0,3611.03,196,64,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,380.0,0.528,15,0,0,-85,-40,99,-114,115,-36,93,-103,83,2,-104,-54,55,11,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1029,shell_sort,0.464436667,20,35,71929.51,241,0.02,1393.31,3996.08,182,55,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,113.0,0.464436667,6,0,0,-126,-46,10,27,9,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1030,shell_sort,0.568163333,33,35,67792.2,280,0.03,1704.49,3766.23,205,68,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,616.0,0.568163333,22,0,0,-126,-42,17,-73,21,65,-126,16,-108,85,121,-83,-110,25,-1,-42,104,-5,91,111,96,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1031,shell_sort,0.484336667,24,35,66747.78,247,0.02,1453.01,3708.21,184,59,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,237.0,0.484336667,10,0,0,77,122,12,110,40,121,85,46,-74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1032,shell_sort,0.523743333,25,35,74790.69,266,0.02,1571.23,4155.04,198,60,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,404.0,0.523743333,15,0,0,-101,-1,114,90,-77,-1,-126,103,115,72,-54,-101,-74,-1,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1033,shell_sort,0.47233,21,35,70849.73,244,0.02,1416.99,3936.1,184,56,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,150.0,0.47233,7,0,0,18,-91,87,-62,-45,-4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1034,shell_sort,0.546026667,30,35,67843.98,272,0.02,1638.08,3769.11,201,65,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,488.0,0.546026667,18,0,0,-126,-101,31,-35,34,17,-27,-52,44,36,-55,95,121,-46,32,-57,-121,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1035,shell_sort,0.525953333,27,35,68520.12,265,0.02,1577.86,3806.67,198,62,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,332.0,0.525953333,14,0,0,-117,-110,-107,62,29,-51,-9,39,-110,-16,-50,-118,-79,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1036,shell_sort,0.61073,38,35,67501.67,296,0.03,1832.19,3750.09,216,73,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,856.0,0.61073,27,0,0,-85,-29,-47,-100,8,48,-104,77,11,7,-16,69,-11,-5,-106,117,-56,-75,33,-21,-22,-81,-18,16,-118,114,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1037,shell_sort,0.537956667,28,35,71615.29,270,0.02,1613.87,3978.63,199,63,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,512.0,0.537956667,18,0,0,-114,-20,107,-29,47,31,45,45,-121,27,-59,91,46,45,-29,-123,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1038,shell_sort,0.506023333,25,35,70134.87,257,0.02,1518.07,3896.38,191,60,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,319.0,0.506023333,13,0,0,-96,10,-12,-73,-126,-83,110,51,54,78,73,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1039,shell_sort,0.508066667,26,35,66683.73,257,0.02,1524.2,3704.65,192,61,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,307.0,0.508066667,12,0,0,59,-15,88,-113,58,11,-74,4,-2,-96,-42,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1040,shell_sort,0.546026667,30,35,67843.98,272,0.02,1638.08,3769.11,201,65,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,476.0,0.546026667,18,0,0,62,-58,24,53,111,-126,-88,-58,-67,-87,48,1,97,-50,-23,-11,-70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1041,shell_sort,0.44056,16,35,80952.6,233,0.02,1321.68,4497.37,177,51,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,41.0,0.44056,3,0,0,-7,84,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1042,shell_sort,0.510043333,26,35,67973.09,258,0.02,1530.13,3776.28,192,61,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,307.0,0.510043333,13,0,0,-21,0,-105,22,-90,37,-28,82,-51,94,-47,66,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1043,shell_sort,0.513996667,26,35,67462.14,260,0.02,1541.99,3747.9,195,61,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,307.0,0.513996667,12,0,0,-36,-32,123,-73,-52,-56,-120,-70,-97,49,-117,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1044,shell_sort,0.5581,31,35,69942.41,277,0.02,1674.3,3885.69,203,66,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,596.0,0.5581,21,0,0,57,-57,29,-102,103,-85,-46,8,29,-39,-27,83,84,-29,84,22,42,-115,116,-32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1045,shell_sort,0.490116667,23,35,69362.32,251,0.02,1470.35,3853.46,189,58,5,1,5,0,2,2,1,5,7,2,2,100,0,0,1,3,1,192.0,0.490116667,9,0,0,-8,-13,32,-76,83,-59,-31,-82,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
