;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
2500;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;27;-62;-81;23;121;-2;-27;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2501;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;84;-38;12;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2502;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;65;-33;-44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2503;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;96;-39;-26;29;119;-66;108;29;-9;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2504;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;28;-73;-40;55;13;-125;-46;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2505;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;54;-96;-13;18;-64;11;38;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2506;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;15;25;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2507;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;87;-35;2;123;112;58;66;-36;-33;-110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2508;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;59;1;-99;-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2509;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;5;70;38;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2510;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;92;-111;-45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2511;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;0;87;65;1;-121;1;-95;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2512;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;77;-108;105;-88;-16;-31;-50;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2513;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;17;-125;-65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2514;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;12;-59;-79;-28;18;87;-35;-104;-53;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2515;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;33;-38;-42;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2516;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;25;-18;106;-56;-94;0;81;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2517;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;19;-83;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2518;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;97;114;-56;89;-83;118;23;27;-94;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2519;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;81;-41;-44;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2520;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;8;-81;-78;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2521;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;73;37;-93;-67;120;100;51;35;108;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2522;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;89;-73;125;-68;-40;31;-71;-81;-16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2523;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;82;48;51;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2524;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;34;6;76;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2525;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;70;76;13;-29;51;-60;-115;107;-24;-88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2526;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;29;-18;-92;22;85;-121;-30;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2527;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;51;3;-74;-86;11;-76;87;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2528;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;57;-98;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2529;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;88;-26;107;123;71;35;66;-77;115;-74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2530;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;23;12;124;103;-90;-70;-83;110;-62;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2531;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;45;-58;106;-66;-122;93;-118;15;-72;-103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2532;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;66;-37;-79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2533;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;36;-45;-27;24;-97;-88;-64;34;-98;-74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2534;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;56;-84;119;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2535;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;26;-4;-62;-64;-33;-64;-41;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2536;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;43;118;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2537;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;52;63;-93;55;-65;64;124;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2538;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;98;43;44;-6;-85;-33;-71;126;-90;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2539;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;61;-38;17;-31;48;81;-99;88;-110;-62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2540;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;44;16;-104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2541;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;68;-70;-24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2542;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;41;-17;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2543;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;85;-79;-43;28;110;40;76;-81;-43;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2544;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;79;-99;-37;-30;-126;-101;86;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2545;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;71;-43;64;40;-31;-99;72;-90;-102;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2546;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;63;-65;16;-77;12;60;43;17;108;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2547;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;20;-27;-75;90;-24;86;-124;-70;-32;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2548;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;74;48;95;96;20;97;-82;-82;-74;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2549;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;72;124;126;-32;51;-123;18;-23;48;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2550;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;86;110;16;19;-70;105;95;-103;56;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2551;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;75;-93;3;92;-76;-37;-14;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2552;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;55;-29;-3;-58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2553;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;14;-71;-55;91;86;-13;-36;59;-79;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2554;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;47;-20;47;53;-118;-77;97;79;-14;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2555;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;91;7;-32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2556;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;64;84;-21;-90;81;73;-41;-76;-2;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2557;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;11;10;-106;74;-117;-82;45;38;122;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2558;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;49;104;-61;70;107;32;54;-46;103;-45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2559;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;62;29;-4;115;16;4;-55;-117;43;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2560;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;80;67;-100;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2561;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;39;81;125;120;33;-93;104;-29;78;-49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2562;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;90;102;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2563;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;53;-111;-22;55;14;49;124;-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2564;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;94;109;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2565;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;7;61;-32;-106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2566;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;31;64;-93;-123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2567;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;93;-94;-92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2568;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;38;91;-11;69;-10;49;-80;123;39;-57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2569;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;58;-47;-102;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2570;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;78;93;-36;69;-73;45;19;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2571;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;50;-121;2;-65;83;-2;16;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2572;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;3;11;-12;101;94;-114;70;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2573;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;13;16;17;-41;45;-47;-13;116;-53;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2574;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;83;103;-7;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2575;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;1;9;91;66;7;-30;-5;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2576;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;21;-113;1;-124;-6;59;25;54;124;-73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2577;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;32;47;15;-33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2578;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;22;-99;63;-2;-38;27;13;57;86;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2579;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;9;38;-111;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2580;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;6;-60;-71;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2581;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;76;-73;106;20;-4;40;-68;-53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2582;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;18;37;-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2583;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;16;-107;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2584;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;40;116;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2585;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;2;-108;60;-20;-92;-63;71;-111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2586;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;60;2;93;-18;41;-25;-67;-50;-75;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2587;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;99;-102;118;-68;43;-77;75;-15;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2588;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;48;-113;13;-104;-40;103;41;31;-114;-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2589;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;69;-126;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2590;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;46;96;118;36;-112;-28;-55;-60;-126;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2591;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;24;106;-16;-82;-86;34;22;48;98;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2592;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;95;95;-113;-99;-40;102;-17;54;41;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2593;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;42;-13;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2594;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;37;11;70;15;-47;-11;25;-96;-59;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2595;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;10;-48;104;-104;66;-91;42;73;63;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2596;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;67;-20;-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2597;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;35;73;34;115;-115;80;-30;32;-2;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2598;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;30;34;46;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2599;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;4;-25;5;46;-23;-26;-119;-116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2600;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;27;-85;41;1;11;-67;105;92;126;-36;8;115;-95;-44;9;-70;-126;43;0;0;0;0;0;0;0;0;0;0;0
2601;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;84;-42;-106;-57;88;26;102;68;114;-37;111;-18;103;1;117;-125;6;-108;114;-98;38;-107;-12;-114;-58;0;0;0;0
2602;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;65;-115;-94;28;30;-43;88;30;-69;23;43;110;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2603;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;96;67;-34;31;-62;91;-101;18;21;-124;100;-72;-109;-10;37;13;23;-108;-80;-122;-97;-77;-100;88;-22;0;0;0;0
2604;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;28;-28;-52;101;117;91;-81;79;-88;6;-88;-125;53;-101;-17;16;11;-111;37;-97;-50;23;0;0;0;0;0;0;0
2605;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;54;-103;95;-37;-109;10;-23;45;63;104;-63;-94;-53;-107;-12;-109;89;-14;50;87;0;0;0;0;0;0;0;0;0
2606;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;15;-19;109;97;-120;88;-117;53;-118;-85;38;-78;83;10;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2607;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;87;-26;-55;-13;-64;-14;44;-23;73;15;58;-29;-65;-55;96;40;-72;-117;33;-69;111;-97;-96;15;9;3;0;0;0
2608;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;59;1;-62;-119;30;-43;46;29;-66;-24;-8;6;-78;-67;16;55;81;-4;116;51;3;69;-59;-47;31;124;61;-44;-5
2609;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;5;119;73;-16;-7;99;-91;-112;-45;-107;-6;-73;45;94;-123;-66;-56;5;-12;0;0;0;0;0;0;0;0;0;0
2610;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;92;-16;22;-69;-32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2611;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;0;12;15;-53;-11;-112;-95;34;92;44;-72;-20;101;-97;16;11;84;0;0;0;0;0;0;0;0;0;0;0;0
2612;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;77;21;98;104;-28;-69;69;78;69;97;2;-11;-46;76;-80;122;28;113;-82;-29;112;-46;100;0;0;0;0;0;0
2613;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;17;-116;37;-108;99;-55;-90;-74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2614;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;12;43;-125;-97;-109;-116;-19;6;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2615;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;33;-45;31;62;-98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2616;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;25;-35;84;-6;-115;2;126;100;-97;-53;122;-20;-43;67;-120;-38;48;-8;5;-9;-89;0;0;0;0;0;0;0;0
2617;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;19;-43;48;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2618;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;97;44;-107;-70;-53;24;-7;-65;-33;-26;-98;100;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2619;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;81;114;70;-86;-45;121;-85;-110;68;78;-117;78;58;86;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2620;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;8;35;22;97;39;2;58;80;-23;118;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2621;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;73;123;18;-87;72;-117;-81;-84;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2622;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;89;25;-85;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2623;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;82;68;-90;99;-75;82;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2624;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;34;-64;65;-109;118;90;-17;7;-13;-18;-112;32;-90;88;85;73;96;88;-35;0;0;0;0;0;0;0;0;0;0
2625;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;70;11;86;-108;35;-81;-112;8;85;65;122;-116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2626;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;29;75;-94;-61;-79;-110;-53;36;116;-46;-117;-78;64;84;-102;15;-126;18;36;48;-74;69;-30;44;38;-79;0;0;0
2627;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;51;41;-42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2628;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;57;-101;102;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2629;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;88;93;31;-28;-23;75;85;-58;-112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2630;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;23;-2;-22;-45;-107;92;-121;-24;-35;-60;-101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2631;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;45;78;79;-47;-78;75;80;-9;-99;-114;-119;-1;100;100;-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2632;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;66;-101;-5;59;-66;70;-126;-35;-27;75;-112;-75;83;41;-90;-71;-22;-111;0;0;0;0;0;0;0;0;0;0;0
2633;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;36;-70;-99;66;-80;107;-21;91;101;-34;-34;-79;-21;108;117;-46;-19;0;-63;112;115;-56;-74;-29;-14;121;111;-15;0
2634;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;56;4;-118;-45;112;-22;-81;-117;126;-56;78;-52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2635;Bambu;xc7vx690t-3ffg1930-Virtex-7;insertionsort;int8_t;26;85;98;47;-10;76;-97;62;-5;-12;50;13;20;-69;-31;-116;43;80;107;108;39;106;103;87;-80;-93;0;0;0
