,FUNCTION,BugsDelivered,ProgramLength,ProgramLevel,ProgramVolume,TotalOperators,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
1140,straight_sort,0.446303333,224,0.03,1338.91,165,100,1,3,1798752976.0,0.446303333,0,0,11,81,75,41,18,6,87,52,69,66,73,99,13,13,8,47,94,57,30,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1141,straight_sort,0.37438,198,0.03,1123.14,152,100,1,3,14534228995.0,0.37438,0,0,34,40,55,61,77,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1142,straight_sort,0.471463333,234,0.03,1414.39,170,100,1,3,1688850000000000.0,0.471463333,0,0,3,102,100,84,43,115,48,15,46,64,15,74,13,78,38,101,40,71,99,107,83,2,13,88,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1143,straight_sort,0.41608,214,0.03,1248.24,160,100,1,3,952515000000000.0,0.41608,0,0,93,68,29,8,40,25,17,29,72,45,116,71,19,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1144,straight_sort,0.40855,212,0.03,1225.65,159,100,1,3,7.72559e+18,0.40855,0,0,109,93,4,114,77,113,30,104,28,104,63,10,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1145,straight_sort,0.485286667,240,0.03,1455.86,173,100,1,3,56774339.0,0.485286667,0,0,65,94,94,69,73,100,69,75,4,90,100,28,22,74,62,46,52,48,100,88,12,24,110,111,43,93,32,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1146,straight_sort,0.402643333,208,0.03,1207.93,157,100,1,3,3.0,0.402643333,0,0,88,91,27,19,50,116,45,3,53,72,80,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1147,straight_sort,0.429233333,218,0.03,1287.7,162,100,1,3,0.0,0.429233333,0,0,56,39,56,111,74,113,88,44,26,52,2,6,18,35,85,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1148,straight_sort,0.37057,198,0.02,1111.71,152,100,1,3,0.0,0.37057,0,0,101,90,104,7,102,104,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1149,straight_sort,0.346143333,188,0.02,1038.43,147,100,1,3,16.0,0.346143333,0,0,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1150,straight_sort,0.475493333,236,0.03,1426.48,171,100,1,3,83886083.0,0.475493333,0,0,105,64,15,5,104,43,55,65,34,27,104,79,103,28,58,106,23,81,10,64,17,54,110,65,26,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1151,straight_sort,0.406513333,210,0.03,1219.54,158,100,1,3,3.0,0.406513333,0,0,89,12,29,73,107,33,83,92,55,63,66,110,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1152,straight_sort,0.433173333,220,0.03,1299.52,163,100,1,3,3.0,0.433173333,0,0,80,57,16,112,52,96,51,24,51,103,34,50,14,80,75,89,93,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1153,straight_sort,0.44283,224,0.03,1328.49,165,100,1,3,0.0,0.44283,0,0,40,115,84,93,6,103,56,12,12,89,96,115,70,80,64,96,91,37,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1154,straight_sort,0.433173333,220,0.03,1299.52,163,100,1,3,0.0,0.433173333,0,0,22,94,20,40,91,28,47,110,60,6,110,77,110,69,30,115,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1155,straight_sort,0.43711,222,0.03,1311.33,164,100,1,3,464.0,0.43711,0,0,2,94,71,5,102,97,93,21,2,57,58,33,101,71,34,41,65,116,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1156,straight_sort,0.453686667,226,0.03,1361.06,166,100,1,3,6597070000000.0,0.453686667,0,0,14,98,6,32,42,8,3,101,107,33,63,73,91,52,17,100,47,26,64,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1157,straight_sort,0.488683333,240,0.03,1466.05,173,100,1,3,816.0,0.488683333,0,0,6,11,100,55,78,34,102,102,18,20,38,105,27,80,107,54,74,70,66,47,9,20,78,86,77,106,113,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1158,straight_sort,0.406513333,210,0.03,1219.54,158,100,1,3,14534228995.0,0.406513333,0,0,89,24,50,78,31,53,82,23,65,83,98,105,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1159,straight_sort,0.346143333,188,0.02,1038.43,147,100,1,3,7195590419.0,0.346143333,0,0,99,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1160,straight_sort,0.44283,224,0.03,1328.49,165,100,1,3,0.0,0.44283,0,0,81,105,73,82,19,44,77,98,39,33,114,75,90,21,16,19,33,50,71,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1161,straight_sort,0.37438,198,0.03,1123.14,152,100,1,3,0.0,0.37438,0,0,59,21,89,72,82,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1162,straight_sort,0.446303333,224,0.03,1338.91,165,100,1,3,1688850000000000.0,0.446303333,0,0,6,2,101,85,9,113,40,71,79,59,97,58,92,28,79,111,106,31,80,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1163,straight_sort,0.38003,200,0.03,1140.09,153,100,1,3,952515000000000.0,0.38003,0,0,83,43,5,33,68,64,82,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1164,straight_sort,0.406513333,210,0.03,1219.54,158,100,1,3,2.16754e+17,0.406513333,0,0,22,104,85,71,36,52,20,54,81,116,116,31,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1165,straight_sort,0.40084,208,0.03,1202.52,157,100,1,3,7.86106e+18,0.40084,0,0,60,113,36,3,70,65,112,100,34,95,106,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1166,straight_sort,0.35179,190,0.02,1055.37,148,100,1,3,0.0,0.35179,0,0,108,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1167,straight_sort,0.413963333,212,0.03,1241.89,159,100,1,3,0.0,0.413963333,0,0,66,31,44,115,98,111,22,52,86,54,35,26,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1168,straight_sort,0.41963,214,0.03,1258.89,160,100,1,3,3720760000000.0,0.41963,0,0,100,89,34,60,64,103,11,10,41,43,68,88,49,78,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1169,straight_sort,0.391333333,204,0.03,1174.0,155,100,1,3,1688850000000000.0,0.391333333,0,0,102,101,108,49,113,13,25,95,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1170,straight_sort,0.357436667,192,0.02,1072.31,149,100,1,3,3.0,0.357436667,0,0,86,91,34,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1171,straight_sort,0.486996667,240,0.03,1460.99,173,100,1,3,7.72559e+18,0.486996667,0,0,66,64,5,43,107,107,113,62,99,19,114,61,96,85,53,65,23,7,105,103,21,8,8,4,96,82,114,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1172,straight_sort,0.41963,214,0.03,1258.89,160,100,1,3,50467023.0,0.41963,0,0,27,95,86,60,66,41,105,84,48,34,33,103,24,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1173,straight_sort,0.448,224,0.03,1344.0,165,100,1,3,49284.0,0.448,0,0,92,104,82,109,6,98,113,78,52,56,102,103,55,73,37,14,100,57,115,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1174,straight_sort,0.45252,228,0.03,1357.56,167,100,1,3,7.86106e+18,0.45252,0,0,48,57,19,52,70,53,71,20,111,2,101,10,71,15,42,20,112,111,102,95,95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1175,straight_sort,0.446303333,224,0.03,1338.91,165,100,1,3,6.94746e+18,0.446303333,0,0,103,37,108,27,20,4,66,57,104,36,34,77,11,24,86,95,56,43,111,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1176,straight_sort,0.37438,198,0.03,1123.14,152,100,1,3,76.0,0.37438,0,0,11,74,48,30,46,83,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1177,straight_sort,0.429233333,218,0.03,1287.7,162,100,1,3,2.43844e+17,0.429233333,0,0,38,111,4,22,109,84,13,19,112,70,99,65,7,4,68,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1178,straight_sort,0.402643333,208,0.03,1207.93,157,100,1,3,3.0,0.402643333,0,0,96,98,63,44,49,60,83,109,73,71,36,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1179,straight_sort,0.38003,200,0.03,1140.09,153,100,1,3,468555000000.0,0.38003,0,0,22,115,61,31,55,15,114,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1180,straight_sort,0.43664,220,0.03,1309.92,163,100,1,3,468555000000.0,0.43664,0,0,99,93,48,112,64,49,96,105,108,14,70,109,16,69,74,104,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1181,straight_sort,0.47376,236,0.03,1421.28,171,100,1,3,14534228995.0,0.47376,0,0,65,111,104,51,33,12,85,34,23,15,85,25,35,73,101,16,60,37,73,34,79,94,95,26,104,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1182,straight_sort,0.44061,222,0.03,1321.83,164,100,1,3,471570000000000.0,0.44061,0,0,63,95,29,112,43,116,95,87,42,80,12,61,8,79,113,72,84,18,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1183,straight_sort,0.429233333,218,0.03,1287.7,162,100,1,3,3.52218e+17,0.429233333,0,0,63,12,92,108,13,95,71,107,91,51,98,37,78,36,33,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1184,straight_sort,0.454273333,228,0.03,1362.82,167,100,1,3,0.0,0.454273333,0,0,75,71,58,4,77,115,99,80,116,21,115,46,38,11,67,23,15,28,95,11,51,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1185,straight_sort,0.363083333,194,0.02,1089.25,150,100,1,3,0.0,0.363083333,0,0,81,107,14,84,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1186,straight_sort,0.44855,226,0.03,1345.65,166,100,1,3,1688850000000000.0,0.44855,0,0,32,71,33,84,107,90,68,67,2,32,34,110,81,76,50,48,107,108,108,44,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1187,straight_sort,0.462243333,232,0.03,1386.73,169,100,1,3,98568.0,0.462243333,0,0,85,74,18,55,28,30,12,24,25,26,85,79,49,56,39,74,18,30,44,86,53,97,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1188,straight_sort,0.363083333,194,0.02,1089.25,150,100,1,3,44.0,0.363083333,0,0,10,28,16,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1189,straight_sort,0.44061,222,0.03,1321.83,164,100,1,3,2.16754e+17,0.44061,0,0,31,100,57,27,86,93,76,5,115,33,69,76,110,13,68,58,20,89,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1190,straight_sort,0.368733333,196,0.03,1106.2,151,100,1,3,3.0,0.368733333,0,0,94,76,61,104,97,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1191,straight_sort,0.41963,214,0.03,1258.89,160,100,1,3,3307410000000.0,0.41963,0,0,116,46,4,30,56,75,31,17,103,29,18,115,77,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1192,straight_sort,0.48355,240,0.03,1450.65,173,100,1,3,297367000000000.0,0.48355,0,0,55,75,108,95,60,52,42,70,72,89,55,38,79,80,53,88,44,95,29,39,42,99,46,89,95,67,70,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1193,straight_sort,0.39517,206,0.03,1185.51,156,100,1,3,200.0,0.39517,0,0,27,53,80,76,75,113,42,51,40,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1194,straight_sort,0.474823333,234,0.04,1424.47,170,100,1,3,6597070000000.0,0.474823333,0,0,17,43,14,101,39,19,26,35,115,56,75,57,65,98,61,112,49,99,113,18,50,80,3,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1195,straight_sort,0.41787,214,0.03,1253.61,160,100,1,3,3307410000000.0,0.41787,0,0,99,99,49,84,114,32,5,78,107,94,65,21,115,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1196,straight_sort,0.35179,190,0.02,1055.37,148,100,1,3,0.0,0.35179,0,0,93,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1197,straight_sort,0.35179,190,0.02,1055.37,148,100,1,3,218103811.0,0.35179,0,0,110,31,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1198,straight_sort,0.38003,200,0.03,1140.09,153,100,1,3,2.16754e+17,0.38003,0,0,86,90,34,106,57,99,66,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1199,straight_sort,0.48294,238,0.03,1448.82,172,100,1,3,3.0,0.48294,0,0,89,82,91,95,97,54,52,60,110,10,38,79,105,85,13,27,38,79,19,94,87,7,37,40,107,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.1134163
1200,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,46.0,1.047323333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1201,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,53.0,1.047323333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1202,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,74.0,1.047323333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1203,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,74.0,1.047323333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1204,fibcall,1.045776667,442,0.03,3137.33,331,100,0,0,32.0,1.045776667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1205,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,25.0,1.047323333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1206,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,39.0,1.047323333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1207,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,74.0,1.047323333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1208,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,53.0,1.047323333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1209,fibcall,1.045776667,442,0.03,3137.33,331,100,0,0,18.0,1.045776667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1210,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,74.0,1.047323333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1211,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,25.0,1.047323333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1212,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,60.0,1.047323333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1213,fibcall,1.045776667,442,0.03,3137.33,331,100,0,0,18.0,1.045776667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1214,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,46.0,1.047323333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1215,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,67.0,1.047323333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1216,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,39.0,1.047323333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1217,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,46.0,1.047323333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1218,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,74.0,1.047323333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
1219,fibcall,1.047323333,442,0.03,3141.97,331,100,0,0,67.0,1.047323333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6270686
